submission_date,state_name,tot_cases,new_cases,tot_deaths,new_deaths
9/30/2020,Nebraska,45564,520,478,0
9/30/2020,South Carolina,148971,687,3503,21
9/30/2020,Federated States of Micronesia,0,0,0,0
9/30/2020,Louisiana,167458,610,5511,21
9/30/2020,Guam,2488,45,49,2
9/30/2020,Wisconsin,129123,2459,1337,27
9/30/2020,New Jersey,210588,814,16122,-175
9/30/2020,Indiana,120019,953,3632,20
9/30/2020,Florida,698051,1880,14317,174
9/30/2020,Northern Mariana Islands,70,0,2,0
9/30/2020,Pennsylvania,158967,1153,8142,19
9/30/2020,New Mexico,29435,278,877,2
9/30/2020,Tennessee,196139,1528,2454,34
9/30/2020,Arkansas,83697,942,1369,19
9/30/2020,West Virginia,15848,156,350,5
9/30/2020,Kansas,59749,1120,678,41
9/30/2020,South Dakota,22389,392,223,0
10/1/2020,American Samoa,0,0,0,0
10/1/2020,South Dakota,23136,747,236,13
10/1/2020,Republic of Palau,0,0,0,0
10/1/2020,West Virginia,16024,176,354,4
10/1/2020,Utah,74050,1008,459,0
10/1/2020,Pennsylvania,160123,1156,8160,18
10/1/2020,Colorado,71218,682,2054,3
10/1/2020,Texas,752501,3534,15823,112
10/1/2020,Marshall Islands,0,0,0,0
10/1/2020,Puerto Rico,49747,680,673,8
10/1/2020,Ohio,155314,1327,4817,13
10/1/2020,Florida,700602,2551,14444,127
10/1/2020,Tennessee,197432,1293,2501,47
10/1/2020,South Carolina,149711,740,3517,14
10/1/2020,Minnesota,100200,1066,2102,13
10/1/2020,Virginia,149687,966,3250,22
10/1/2020,New Hampshire,8317,51,441,2
10/1/2020,Oregon,33862,353,560,1
10/1/2020,Connecticut,57742,192,4511,3
10/1/2020,New Jersey,211299,711,16127,5
10/1/2020,Delaware,20937,324,642,6
10/1/2020,Louisiana,168009,551,5519,8
10/1/2020,Indiana,121176,1157,3645,13
10/1/2020,Nevada,80515,430,1645,3
10/1/2020,Arizona,219212,705,5674,24
10/1/2020,Guam,2550,62,49,0
10/1/2020,Vermont,1755,0,58,0
10/1/2020,North Carolina,212909,2277,3579,47
10/1/2020,Virgin Islands,1326,8,20,0
10/1/2020,Wyoming,6083,135,53,3
10/1/2020,California,813687,3062,15888,96
10/1/2020,Rhode Island,24914,166,1117,3
10/1/2020,Maryland,126222,712,3950,1
10/1/2020,Michigan,139012,998,7102,19
10/1/2020,Washington,88116,594,2132,6
10/1/2020,Illinois,297929,2166,8940,24
10/1/2020,Federated States of Micronesia,0,0,0,0
10/1/2020,North Dakota,22694,476,264,8
10/1/2020,Missouri,127912,1799,2128,10
10/1/2020,Kentucky,69728,888,1191,17
10/1/2020,Mississippi,99558,672,2999,20
10/1/2020,Montana,13824,431,183,2
10/1/2020,Idaho,42561,513,472,3
10/1/2020,Wisconsin,132123,3000,1358,21
10/1/2020,District of Columbia,15358,32,628,1
10/1/2020,Maine,5468,37,142,0
10/1/2020,Nebraska,46185,621,493,15
10/1/2020,Alabama,155744,1043,2548,8
10/1/2020,Iowa,90009,1179,1360,14
10/1/2020,Kansas,59749,0,678,0
10/1/2020,Northern Mariana Islands,73,3,2,0
10/1/2020,Arkansas,84821,1124,1384,15
10/1/2020,Georgia,337302,1585,7063,42
10/1/2020,Massachusetts,140357,708,9473,23
10/1/2020,New Mexico,29661,226,882,5
10/1/2020,Oklahoma,94619,1177,1041,4
10/1/2020,Alaska,7948,124,57,1
10/1/2020,Hawaii,12566,86,139,3
10/2/2020,Texas,756004,3503,15895,72
10/2/2020,Tennessee,198403,971,2515,14
10/2/2020,Arkansas,85779,958,1391,7
10/2/2020,New Mexico,30000,339,887,5
10/2/2020,Pennsylvania,161284,1161,8179,19
10/2/2020,Florida,703212,2610,14554,110
10/2/2020,Iowa,91025,1016,1372,12
10/2/2020,Puerto Rico,50375,628,681,8
10/2/2020,Marshall Islands,0,0,0,0
10/2/2020,Hawaii,12699,133,142,3
10/2/2020,Kansas,61111,1362,698,20
10/2/2020,American Samoa,0,0,0,0
10/2/2020,Republic of Palau,0,0,0,0
10/2/2020,Northern Mariana Islands,73,0,2,0
10/2/2020,Delaware,21125,188,645,3
10/2/2020,Guam,2617,67,49,0
10/2/2020,Mississippi,100167,609,3011,12
10/2/2020,Wisconsin,134948,2825,1363,5
10/2/2020,North Dakota,23134,440,271,7
10/2/2020,California,817277,3590,15986,98
10/2/2020,Vermont,1768,13,58,0
10/2/2020,Indiana,122640,1464,3656,11
10/2/2020,Virginia,150803,1116,3270,20
10/2/2020,Louisiana,168826,817,5545,26
10/2/2020,Kentucky,70727,999,1197,6
10/2/2020,Rhode Island,25076,162,1118,1
10/2/2020,New Jersey,212134,835,16131,4
10/2/2020,Arizona,219763,551,5693,19
10/2/2020,Oregon,34163,301,563,3
10/2/2020,Federated States of Micronesia,0,0,0,0
10/2/2020,Michigan,139996,984,7110,8
10/2/2020,Minnesota,101366,1166,2112,10
10/2/2020,New Hampshire,8534,217,442,1
10/2/2020,South Carolina,150544,833,3529,12
10/2/2020,Missouri,129397,1485,2144,16
10/2/2020,Montana,14283,459,186,3
10/2/2020,North Carolina,214684,1775,3608,29
10/2/2020,Illinois,300385,2456,8992,52
10/2/2020,Nebraska,46977,792,493,0
10/2/2020,Washington,88810,694,2143,11
10/2/2020,Idaho,43238,677,474,2
10/2/2020,Virgin Islands,1326,0,20,0
10/2/2020,Nevada,81286,771,1651,6
10/2/2020,Maryland,126819,597,3957,7
10/2/2020,Maine,5468,0,142,0
10/2/2020,Connecticut,58297,555,4513,2
10/2/2020,District of Columbia,15423,65,629,1
10/2/2020,Alabama,156698,954,2550,2
10/2/2020,Wyoming,6214,131,53,0
10/2/2020,Ohio,156809,1495,4905,88
10/2/2020,Alaska,8074,126,57,0
10/2/2020,Utah,75157,1107,474,15
10/2/2020,Oklahoma,95816,1197,1050,9
10/2/2020,Massachusetts,141110,753,9483,10
10/2/2020,Colorado,71898,680,2057,3
10/2/2020,Georgia,338824,1522,7106,43
10/2/2020,West Virginia,16307,283,355,1
10/2/2020,South Dakota,23522,386,237,1
10/3/2020,Florida,705938,2726,14628,74
10/3/2020,Iowa,91964,939,1377,5
10/3/2020,West Virginia,16468,161,357,2
10/3/2020,Massachusetts,141710,600,9500,17
10/3/2020,New Mexico,30296,296,890,3
10/3/2020,Colorado,71898,0,2057,0
10/3/2020,Republic of Palau,0,0,0,0
10/3/2020,American Samoa,0,0,0,0
10/3/2020,Georgia,340362,1538,7134,28
10/3/2020,Oklahoma,97009,1193,1057,7
10/3/2020,South Dakota,23986,464,248,11
10/3/2020,Pennsylvania,161284,0,8199,20
10/3/2020,Arkansas,86525,746,1407,16
10/3/2020,Marshall Islands,0,0,0,0
10/3/2020,Wisconsin,138002,3054,1383,20
10/3/2020,New Hampshire,8597,63,442,0
10/3/2020,Oregon,34511,348,571,8
10/3/2020,New Jersey,213157,1023,16135,4
10/3/2020,Federated States of Micronesia,0,0,0,0
10/3/2020,Montana,14561,278,186,0
10/3/2020,Minnesota,103826,2460,2133,21
10/3/2020,Kentucky,72001,1274,1205,8
10/3/2020,Michigan,141271,1275,7124,14
10/3/2020,Missouri,131105,1708,2169,25
10/3/2020,District of Columbia,15473,50,629,0
10/3/2020,Maryland,127290,471,3958,1
10/3/2020,Nevada,81812,526,1662,11
10/3/2020,Wyoming,6365,151,53,0
10/3/2020,Indiana,124059,1419,3669,13
10/3/2020,Washington,89419,609,2142,-1
10/3/2020,Mississippi,100488,321,3013,2
10/3/2020,Rhode Island,25076,0,1118,0
10/3/2020,Virginia,151870,1067,3273,3
10/3/2020,Alabama,158380,1682,2558,8
10/3/2020,Vermont,1778,10,58,0
10/3/2020,California,819436,2159,16074,88
10/3/2020,Delaware,21243,118,645,0
10/3/2020,North Dakota,23550,416,274,3
10/3/2020,Louisiana,168826,0,5545,0
10/3/2020,Maine,5520,52,142,0
10/3/2020,Connecticut,58297,0,4513,0
10/3/2020,Illinois,302827,2442,9023,31
10/3/2020,North Carolina,216886,2202,3629,21
10/3/2020,Arizona,220399,636,5705,12
10/3/2020,South Carolina,151344,800,3542,13
10/3/2020,Virgin Islands,1327,1,20,0
10/3/2020,Guam,2617,0,49,0
10/3/2020,Idaho,43702,464,480,6
10/3/2020,Nebraska,47403,426,497,4
10/3/2020,Hawaii,12768,69,142,0
10/3/2020,Utah,76225,1068,476,2
10/3/2020,Kansas,61111,0,698,0
10/3/2020,Texas,763010,7006,15992,97
10/3/2020,Puerto Rico,50665,290,686,5
10/3/2020,Tennessee,199595,1192,2560,45
10/3/2020,Ohio,157966,1157,4925,20
10/3/2020,Northern Mariana Islands,73,0,2,0
10/3/2020,Alaska,8217,143,58,1
10/4/2020,Utah,77618,1393,478,2
10/4/2020,American Samoa,0,0,0,0
10/4/2020,Tennessee,201210,1615,2577,17
10/4/2020,Oklahoma,97580,571,1058,1
10/4/2020,Kansas,61111,0,698,0
10/4/2020,South Dakota,24418,432,248,0
10/4/2020,Massachusetts,142336,626,9503,3
10/4/2020,Puerto Rico,51305,640,695,9
10/4/2020,West Virginia,16628,160,358,1
10/4/2020,Iowa,92584,620,1383,6
10/4/2020,Hawaii,12819,51,156,14
10/4/2020,Republic of Palau,0,0,0,0
10/4/2020,Arkansas,87013,488,1425,18
10/4/2020,Nevada,82204,392,1665,3
10/4/2020,District of Columbia,15519,46,631,2
10/4/2020,Maryland,127791,501,3961,3
10/4/2020,Virgin Islands,1327,0,20,0
10/4/2020,Washington,89874,455,2142,0
10/4/2020,Arizona,220754,355,5706,1
10/4/2020,Rhode Island,25076,0,1118,0
10/4/2020,Louisiana,169719,893,5577,32
10/4/2020,Minnesota,103826,0,2133,0
10/4/2020,New Jersey,213851,694,16136,1
10/4/2020,Delaware,21363,120,645,0
10/4/2020,Oregon,34770,259,572,1
10/4/2020,Nebraska,47807,404,501,4
10/4/2020,Alabama,159169,789,2558,0
10/4/2020,Connecticut,58297,0,4513,0
10/4/2020,South Carolina,152004,660,3553,11
10/4/2020,Kentucky,72617,616,1209,4
10/4/2020,Mississippi,100703,215,3013,0
10/4/2020,Vermont,1785,7,58,0
10/4/2020,Federated States of Micronesia,0,0,0,0
10/4/2020,Guam,2617,0,49,0
10/4/2020,North Carolina,217496,610,3634,5
10/4/2020,Virginia,152557,687,3276,3
10/4/2020,North Dakota,23862,312,277,3
10/4/2020,Wisconsin,139928,1926,1388,5
10/4/2020,Michigan,141271,0,7124,0
10/4/2020,Maine,5545,25,142,0
10/4/2020,New Hampshire,8645,48,443,1
10/4/2020,Illinois,304280,1453,9040,17
10/4/2020,Idaho,43964,262,482,2
10/4/2020,California,823729,4293,16120,46
10/4/2020,Indiana,125146,1087,3674,5
10/4/2020,Montana,14635,74,187,1
10/4/2020,Missouri,132431,1326,2173,4
10/4/2020,Wyoming,6504,139,53,0
10/4/2020,Pennsylvania,163535,2251,8216,17
10/4/2020,Ohio,158907,941,4925,0
10/4/2020,Colorado,73076,1178,2067,10
10/4/2020,Northern Mariana Islands,75,2,2,0
10/4/2020,New Mexico,30477,181,892,2
10/4/2020,Texas,765894,2884,16025,33
10/4/2020,Georgia,341302,940,7162,28
10/4/2020,Florida,707751,1813,14671,43
10/4/2020,Alaska,8405,188,58,0
10/4/2020,Marshall Islands,0,0,0,0
10/5/2020,Northern Mariana Islands,75,0,2,0
10/5/2020,Pennsylvania,164207,672,8227,11
10/5/2020,West Virginia,16742,114,361,3
10/5/2020,Kansas,62708,1597,706,8
10/5/2020,Tennessee,203699,2489,2597,20
10/5/2020,New Mexico,30632,155,894,2
10/5/2020,Republic of Palau,0,0,0,0
10/5/2020,South Dakota,24598,180,248,0
10/5/2020,Arizona,221070,316,5707,1
10/5/2020,Virgin Islands,1322,-5,20,0
10/5/2020,Connecticut,59120,823,4517,4
10/5/2020,Missouri,133418,987,2174,1
10/5/2020,District of Columbia,15547,28,631,0
10/5/2020,Vermont,1817,32,58,0
10/5/2020,Michigan,142726,1455,7139,15
10/5/2020,North Carolina,219754,2258,3637,3
10/5/2020,Federated States of Micronesia,0,0,0,0
10/5/2020,California,826784,3055,16149,29
10/5/2020,New Jersey,214455,604,16138,2
10/5/2020,Guam,2818,201,55,6
10/5/2020,Rhode Island,25419,343,1121,3
10/5/2020,Nebraska,48259,452,503,2
10/5/2020,Nevada,82529,325,1663,-2
10/5/2020,North Dakota,24364,502,280,3
10/5/2020,Washington,90276,402,2158,16
10/5/2020,Minnesota,105740,1914,2140,7
10/5/2020,Montana,15298,663,191,4
10/5/2020,Indiana,125976,830,3681,7
10/5/2020,Virginia,153182,625,3291,15
10/5/2020,Oregon,35049,279,572,0
10/5/2020,South Carolina,152564,560,3562,9
10/5/2020,Illinois,306133,1853,9054,14
10/5/2020,Wyoming,6629,125,53,0
10/5/2020,Maine,5565,20,142,0
10/5/2020,Maryland,128204,413,3967,6
10/5/2020,Delaware,21363,0,645,0
10/5/2020,New Hampshire,8680,35,444,1
10/5/2020,Kentucky,73158,541,1214,5
10/5/2020,Idaho,44422,458,487,5
10/5/2020,Alabama,159713,544,2559,1
10/5/2020,Louisiana,169937,218,5586,9
10/5/2020,Mississippi,100703,0,3013,0
10/5/2020,Wisconsin,141655,1727,1392,4
10/5/2020,Florida,709156,1405,14712,41
10/5/2020,Marshall Islands,0,0,0,0
10/5/2020,Colorado,73537,461,2069,2
10/5/2020,Georgia,342421,1119,7192,30
10/5/2020,Arkansas,87430,417,1446,21
10/5/2020,Massachusetts,142801,465,9523,20
10/5/2020,American Samoa,0,0,0,0
10/5/2020,Hawaii,12900,81,157,1
10/5/2020,Alaska,8613,208,58,0
10/5/2020,Texas,769303,3409,16033,8
10/5/2020,Iowa,92989,405,1389,6
10/5/2020,Ohio,159964,1057,4931,6
10/5/2020,Puerto Rico,51737,432,696,1
10/5/2020,Oklahoma,98244,664,1061,3
10/5/2020,Utah,78723,1105,482,4
10/6/2020,Hawaii,13009,109,160,3
10/6/2020,American Samoa,0,0,0,0
10/6/2020,Kansas,62708,0,706,0
10/6/2020,Marshall Islands,0,0,0,0
10/6/2020,Arkansas,88071,641,1469,23
10/6/2020,Texas,773435,4132,16111,78
10/6/2020,Utah,79439,716,488,6
10/6/2020,Massachusetts,143255,454,9531,8
10/6/2020,Oklahoma,99614,1370,1072,11
10/6/2020,Puerto Rico,51768,31,705,9
10/6/2020,Pennsylvania,165243,1036,8244,17
10/6/2020,New Mexico,30947,315,894,0
10/6/2020,Wyoming,6770,141,53,0
10/6/2020,New Jersey,215195,740,16147,9
10/6/2020,Nebraska,48757,498,507,4
10/6/2020,Vermont,1821,4,58,0
10/6/2020,Wisconsin,143730,2075,1410,18
10/6/2020,Michigan,143878,1152,7161,22
10/6/2020,Kentucky,74194,1036,1218,4
10/6/2020,Minnesota,105740,0,2140,0
10/6/2020,Oregon,35340,291,581,9
10/6/2020,California,828461,1677,16177,28
10/6/2020,South Carolina,153529,965,3574,12
10/6/2020,Missouri,134583,1165,2200,26
10/6/2020,Virginia,153691,509,3303,12
10/6/2020,Alabama,160477,764,2580,21
10/6/2020,North Carolina,221258,1504,3670,33
10/6/2020,Guam,2868,50,55,0
10/6/2020,Montana,15723,425,192,1
10/6/2020,Idaho,45082,660,492,5
10/6/2020,Virgin Islands,1321,-1,20,0
10/6/2020,Washington,90663,387,2165,7
10/6/2020,Illinois,307750,1617,9085,31
10/6/2020,Nevada,83005,476,1669,6
10/6/2020,Maryland,128644,440,3973,6
10/6/2020,Arizona,221934,864,5713,6
10/6/2020,Maine,5604,39,142,0
10/6/2020,Louisiana,170469,532,5592,6
10/6/2020,New Hampshire,8731,51,446,2
10/6/2020,Rhode Island,25596,177,1125,4
10/6/2020,North Dakota,24857,493,304,24
10/6/2020,Federated States of Micronesia,0,0,0,0
10/6/2020,Indiana,126946,970,3711,30
10/6/2020,Delaware,21466,103,646,1
10/6/2020,Mississippi,101678,975,3027,14
10/6/2020,District of Columbia,15652,105,631,0
10/6/2020,Connecticut,59241,121,4521,4
10/6/2020,Florida,711358,2202,14767,55
10/6/2020,Northern Mariana Islands,75,0,2,0
10/6/2020,Georgia,344399,1978,7229,37
10/6/2020,West Virginia,16936,194,364,3
10/6/2020,Ohio,161299,1335,4947,16
10/6/2020,Republic of Palau,0,0,0,0
10/6/2020,Tennessee,205375,1676,2621,24
10/6/2020,Iowa,93563,574,1400,11
10/6/2020,Colorado,74191,654,2081,12
10/6/2020,Alaska,8752,139,58,0
10/6/2020,South Dakota,24876,278,248,0
10/7/2020,Pennsylvania,166552,1309,8272,28
10/7/2020,Georgia,346195,1796,7259,30
10/7/2020,Arkansas,88880,809,1485,16
10/7/2020,Massachusetts,143764,509,9550,19
10/7/2020,Oklahoma,100629,1015,1084,12
10/7/2020,Guam,2934,66,57,2
10/7/2020,South Carolina,154363,834,3585,11
10/7/2020,North Carolina,222969,1711,3693,23
10/7/2020,Maine,5639,35,142,0
10/7/2020,Illinois,310380,2630,9127,42
10/7/2020,Minnesota,107922,2182,2160,20
10/7/2020,Nebraska,49396,639,507,0
10/7/2020,Oregon,35634,294,583,2
10/7/2020,Alabama,161418,941,2601,21
10/7/2020,Kentucky,76587,2393,1223,5
10/7/2020,Louisiana,172625,2156,5604,12
10/7/2020,Michigan,145092,1214,7169,8
10/7/2020,Idaho,45753,671,500,8
10/7/2020,Connecticut,59364,123,4522,1
10/7/2020,Nevada,83437,432,1679,10
10/7/2020,Arizona,222538,604,5733,20
10/7/2020,Missouri,135651,1068,2236,36
10/7/2020,Washington,91208,545,2177,12
10/7/2020,California,831225,2764,16228,51
10/7/2020,Maryland,129425,781,3979,6
10/7/2020,Wyoming,6899,129,53,0
10/7/2020,Indiana,128227,1281,3727,16
10/7/2020,Vermont,1827,6,58,0
10/7/2020,Virginia,155535,1844,3328,25
10/7/2020,New Hampshire,8800,69,448,2
10/7/2020,Rhode Island,25776,180,1126,1
10/7/2020,Virgin Islands,1322,1,20,0
10/7/2020,North Dakota,25384,527,310,6
10/7/2020,District of Columbia,15697,45,632,1
10/7/2020,Delaware,21550,84,649,3
10/7/2020,New Jersey,215819,624,16152,5
10/7/2020,Federated States of Micronesia,0,0,0,0
10/7/2020,Mississippi,102241,563,3051,24
10/7/2020,Montana,16063,340,193,1
10/7/2020,Wisconsin,146193,2463,1426,16
10/7/2020,Colorado,74922,731,2085,4
10/7/2020,South Dakota,25906,1030,260,12
10/7/2020,Republic of Palau,0,0,0,0
10/7/2020,Texas,777556,4121,16230,119
10/7/2020,Kansas,63952,1244,723,17
10/7/2020,Tennessee,207455,2080,2642,21
10/7/2020,Alaska,8878,126,59,1
10/7/2020,American Samoa,0,0,0,0
10/7/2020,Ohio,162723,1424,4970,23
10/7/2020,West Virginia,17139,203,369,5
10/7/2020,Marshall Islands,0,0,0,0
10/7/2020,Florida,713902,2544,14904,137
10/7/2020,Puerto Rico,52294,526,715,10
10/7/2020,Utah,80446,1007,496,8
10/7/2020,New Mexico,31372,425,896,2
10/7/2020,Hawaii,13110,101,163,3
10/7/2020,Iowa,94615,1052,1415,15
10/7/2020,Northern Mariana Islands,75,0,2,0
10/8/2020,Tennessee,209447,1992,2705,63
10/8/2020,Marshall Islands,0,0,0,0
10/8/2020,Ohio,164262,1539,4983,13
10/8/2020,Hawaii,13110,0,164,1
10/8/2020,Oklahoma,101849,1220,1095,11
10/8/2020,South Dakota,26441,535,274,14
10/8/2020,Republic of Palau,0,0,0,0
10/8/2020,Colorado,75785,863,2095,10
10/8/2020,Georgia,348022,1827,7294,35
10/8/2020,Puerto Rico,52892,598,720,5
10/8/2020,West Virginia,17325,186,370,1
10/8/2020,Northern Mariana Islands,75,0,2,0
10/8/2020,Massachusetts,144173,409,9558,8
10/8/2020,New Mexico,31756,384,899,3
10/8/2020,Florida,717148,3246,15068,164
10/8/2020,Wyoming,7092,193,54,1
10/8/2020,Maryland,130159,734,3990,11
10/8/2020,Nevada,83917,480,1693,14
10/8/2020,Idaho,46426,673,503,3
10/8/2020,Delaware,21682,132,651,2
10/8/2020,New Jersey,217236,1417,16161,9
10/8/2020,Kentucky,77455,868,1234,11
10/8/2020,Connecticut,59748,384,4527,5
10/8/2020,Wisconsin,149467,3274,1435,9
10/8/2020,Maine,5666,27,143,1
10/8/2020,Montana,16677,614,197,4
10/8/2020,Alabama,161975,557,2637,36
10/8/2020,New Hampshire,8878,78,448,0
10/8/2020,Washington,91918,710,2183,6
10/8/2020,North Carolina,225397,2428,3722,29
10/8/2020,Missouri,137156,1505,2259,23
10/8/2020,Illinois,313439,3059,9159,32
10/8/2020,Oregon,36116,482,594,11
10/8/2020,Nebraska,50059,663,514,7
10/8/2020,North Dakota,26040,656,321,11
10/8/2020,Vermont,1838,11,58,0
10/8/2020,Louisiana,173149,524,5609,5
10/8/2020,Indiana,129677,1450,3742,15
10/8/2020,California,834800,3575,16361,133
10/8/2020,Virgin Islands,1324,2,20,0
10/8/2020,Virginia,156649,1114,3344,16
10/8/2020,Guam,2989,55,58,1
10/8/2020,Minnesota,107922,0,2160,0
10/8/2020,Arizona,223401,863,5743,10
10/8/2020,Federated States of Micronesia,0,0,0,0
10/8/2020,Rhode Island,26045,269,1127,1
10/8/2020,South Carolina,155324,961,3608,23
10/8/2020,Mississippi,103681,1440,3080,29
10/8/2020,Michigan,146493,1401,7193,24
10/8/2020,District of Columbia,15765,68,634,2
10/8/2020,Utah,81947,1501,501,5
10/8/2020,Iowa,96224,1609,1421,6
10/8/2020,Arkansas,90145,1265,1507,22
10/8/2020,American Samoa,0,0,0,0
10/8/2020,Alaska,9005,127,60,1
10/8/2020,Pennsylvania,167928,1376,8299,27
10/8/2020,Kansas,63952,0,723,0
10/8/2020,Texas,781794,4238,16334,104
10/9/2020,Pennsylvania,169308,1380,8308,9
10/9/2020,Republic of Palau,0,0,0,0
10/9/2020,Georgia,350033,2011,7348,54
10/9/2020,Marshall Islands,0,0,0,0
10/9/2020,New Mexico,32241,485,902,3
10/9/2020,Alaska,9182,177,60,0
10/9/2020,Ohio,166102,1840,4994,11
10/9/2020,Utah,83290,1343,505,4
10/9/2020,Arkansas,91312,1167,1529,22
10/9/2020,Tennessee,211003,1556,2732,27
10/9/2020,West Virginia,17707,382,376,6
10/9/2020,Massachusetts,144907,734,9570,12
10/9/2020,South Dakota,27215,774,279,5
10/9/2020,Federated States of Micronesia,0,0,0,0
10/9/2020,Wisconsin,152631,3164,1451,16
10/9/2020,Montana,17914,1237,203,6
10/9/2020,Missouri,139164,2008,2395,136
10/9/2020,Virgin Islands,1324,0,20,0
10/9/2020,Oregon,36526,410,597,3
10/9/2020,Kentucky,78456,1001,1242,8
10/9/2020,South Carolina,156510,1186,3625,17
10/9/2020,Alabama,163465,1490,2653,16
10/9/2020,Connecticut,60038,290,4530,3
10/9/2020,Maryland,130795,636,3995,5
10/9/2020,Rhode Island,26294,249,1130,3
10/9/2020,Mississippi,104638,957,3096,16
10/9/2020,New Hampshire,8970,92,450,2
10/9/2020,Vermont,1846,8,58,0
10/9/2020,Guam,2989,0,58,0
10/9/2020,Virginia,157905,1256,3354,10
10/9/2020,Washington,92560,642,2190,7
10/9/2020,Louisiana,173406,257,5635,26
10/9/2020,District of Columbia,15843,78,634,0
10/9/2020,New Jersey,218227,991,16164,3
10/9/2020,Nevada,84685,768,1703,10
10/9/2020,California,838606,3806,16428,67
10/9/2020,North Carolina,227431,2034,3747,25
10/9/2020,Indiana,131493,1816,3761,19
10/9/2020,Idaho,47088,662,506,3
10/9/2020,Nebraska,50059,0,514,0
10/9/2020,Illinois,316556,3117,9191,32
10/9/2020,North Dakota,26628,588,336,15
10/9/2020,Delaware,21827,145,651,0
10/9/2020,Arizona,224084,683,5746,3
10/9/2020,Minnesota,109312,1390,2174,14
10/9/2020,Michigan,147816,1323,7200,7
10/9/2020,Maine,5696,30,143,0
10/9/2020,Wyoming,7335,243,54,0
10/9/2020,Northern Mariana Islands,77,2,2,0
10/9/2020,Puerto Rico,53364,472,728,8
10/9/2020,Kansas,65807,1855,763,40
10/9/2020,Texas,785830,4036,16432,98
10/9/2020,Colorado,76619,834,2103,8
10/9/2020,American Samoa,0,0,0,0
10/9/2020,Iowa,97457,1233,1441,20
10/9/2020,Oklahoma,103382,1533,1097,2
10/9/2020,Florida,720001,2853,15186,118
10/9/2020,Hawaii,13263,153,166,2
10/10/2020,Florida,720001,0,15186,0
10/10/2020,Tennessee,212649,1646,2758,26
10/10/2020,Georgia,351369,1336,7393,45
10/10/2020,Republic of Palau,0,0,0,0
10/10/2020,Utah,84644,1354,510,5
10/10/2020,Iowa,98591,1134,1455,14
10/10/2020,Alaska,9431,249,60,0
10/10/2020,Texas,790060,4230,16526,94
10/10/2020,Northern Mariana Islands,77,0,2,0
10/10/2020,Alabama,164526,1061,2664,11
10/10/2020,New Jersey,219187,960,16171,7
10/10/2020,Montana,18117,203,209,6
10/10/2020,Virgin Islands,1325,1,20,0
10/10/2020,Nevada,85491,806,1705,2
10/10/2020,Maine,5696,0,143,0
10/10/2020,New Hampshire,9090,120,455,5
10/10/2020,Mississippi,104932,294,3101,5
10/10/2020,Washington,93035,475,2190,0
10/10/2020,Minnesota,112268,2956,2194,20
10/10/2020,Michigan,149464,1648,7219,19
10/10/2020,Maryland,131357,562,3999,4
10/10/2020,Wisconsin,155602,2971,1468,17
10/10/2020,Delaware,22130,303,654,3
10/10/2020,South Carolina,157523,1013,3638,13
10/10/2020,Nebraska,51144,1085,519,5
10/10/2020,North Carolina,229752,2321,3765,18
10/10/2020,Indiana,133411,1918,3782,21
10/10/2020,Missouri,144230,5066,2422,27
10/10/2020,Federated States of Micronesia,0,0,0,0
10/10/2020,Kentucky,79445,989,1249,7
10/10/2020,Vermont,1857,11,58,0
10/10/2020,Idaho,47701,613,507,1
10/10/2020,California,842776,4170,16500,72
10/10/2020,Oregon,36526,0,597,0
10/10/2020,Guam,2989,0,58,0
10/10/2020,North Dakota,27265,637,339,3
10/10/2020,District of Columbia,15981,138,636,2
10/10/2020,Virginia,158716,811,3358,4
10/10/2020,Illinois,319461,2905,9221,30
10/10/2020,Rhode Island,26294,0,1130,0
10/10/2020,Connecticut,60038,0,4530,0
10/10/2020,Louisiana,173406,0,5635,0
10/10/2020,Wyoming,7455,120,54,0
10/10/2020,Arizona,224978,894,5759,13
10/10/2020,Puerto Rico,53671,307,730,2
10/10/2020,Oklahoma,103382,0,1097,0
10/10/2020,South Dakota,27947,732,286,7
10/10/2020,Colorado,77642,1023,2112,9
10/10/2020,Kansas,65807,0,763,0
10/10/2020,West Virginia,17913,206,381,5
10/10/2020,Ohio,167458,1356,4997,3
10/10/2020,Hawaii,13371,108,168,2
10/10/2020,New Mexico,32722,481,907,5
10/10/2020,Pennsylvania,171050,1742,8308,0
10/10/2020,American Samoa,0,0,0,0
10/10/2020,Marshall Islands,0,0,0,0
10/10/2020,Arkansas,92220,908,1550,21
10/10/2020,Massachusetts,145494,587,9580,10
10/11/2020,Republic of Palau,0,0,0,0
10/11/2020,Arkansas,92833,613,1568,18
10/11/2020,Iowa,99685,1094,1460,5
10/11/2020,Alaska,9686,255,60,0
10/11/2020,Hawaii,13435,64,169,1
10/11/2020,Oklahoma,103382,0,1097,0
10/11/2020,New Mexico,32983,261,911,4
10/11/2020,Marshall Islands,0,0,0,0
10/11/2020,Colorado,78461,819,2113,1
10/11/2020,Northern Mariana Islands,77,0,2,0
10/11/2020,Florida,725415,5414,15364,178
10/11/2020,Kansas,65807,0,763,0
10/11/2020,Utah,85844,1200,517,7
10/11/2020,Kentucky,80292,847,1252,3
10/11/2020,Delaware,22130,0,654,0
10/11/2020,Rhode Island,26294,0,1130,0
10/11/2020,Connecticut,60038,0,4530,0
10/11/2020,Guam,3170,181,60,2
10/11/2020,Oregon,37255,729,599,2
10/11/2020,Louisiana,174587,1181,5655,20
10/11/2020,Missouri,144230,0,2422,0
