submission_date,state_name,tot_cases,new_cases,tot_deaths,new_deaths
01/20/2021,Northern Mariana Islands,129,0,2,0
03/20/2021,Northern Mariana Islands,157,0,2,0
02/13/2020,Florida,0,0,0,0
12/10/2020,Marshall Islands,4,0,0,0
06/14/2020,Oklahoma,11012,272,395,2
03/01/2021,American Samoa,4,0,0,0
05/26/2020,Tennessee,21089,358,344,5
05/02/2020,American Samoa,0,0,0,0
09/01/2020,Kansas,42612,0,446,0
01/30/2021,Tennessee,724742,2251,9574,113
05/05/2020,Florida,37439,542,1471,72
10/12/2020,Tennessee,217682,2965,2774,7
04/29/2020,West Virginia,1109,14,40,2
05/09/2020,Utah,6234,193,67,1
10/07/2020,Georgia,346195,1796,7259,30
06/04/2020,Hawaii,653,6,17,0
02/07/2020,Tennessee,0,0,0,0
11/18/2020,New Mexico,70451,2892,1290,26
09/12/2020,Georgia,306156,2205,6287,41
09/15/2020,Kansas,49899,0,534,0
12/02/2020,Tennessee,384285,4099,4688,50
02/16/2021,Alaska,54736,454,285,5
12/15/2020,Florida,1124742,9296,20082,79
10/25/2020,Colorado,95089,1689,2223,5
09/09/2020,Iowa,71265,400,1194,15
02/05/2020,Republic of Palau,0,0,0,0
01/25/2020,West Virginia,0,0,0,0
01/23/2021,Tennessee,705876,4029,8819,42
10/19/2020,Iowa,107745,623,1539,11
02/25/2020,Puerto Rico,0,0,0,0
07/24/2020,Ohio,81746,1560,3297,41
08/14/2020,American Samoa,0,0,0,0
12/09/2020,Alaska,37342,584,149,4
03/08/2021,Arkansas,324951,133,5343,24
08/25/2020,Alaska,4843,33,36,4
01/08/2021,Republic of Palau,0,0,0,0
06/12/2020,Iowa,23348,375,643,3
01/13/2021,Hawaii,23141,93,309,3
02/25/2020,Ohio,0,0,0,0
09/15/2020,Massachusetts,133321,286,9224,6
10/06/2020,Kansas,62708,0,706,0
02/09/2021,Iowa,325583,675,5145,35
07/02/2020,Arkansas,22075,878,279,2
01/31/2021,Puerto Rico,94238,614,1836,7
10/26/2020,Alaska,13360,348,68,0
03/15/2021,West Virginia,135678,210,2531,1
10/21/2020,Georgia,368010,1601,7704,30
06/21/2020,Colorado,30539,190,1647,0
12/05/2020,American Samoa,3,0,0,0
04/02/2020,Alaska,147,4,3,0
11/09/2020,Tennessee,287770,5919,3610,15
04/28/2020,Kansas,3491,163,124,4
10/03/2020,Georgia,340362,1538,7134,28
01/15/2021,Texas,2072903,27204,36088,324
09/14/2020,Arkansas,70627,408,986,10
02/26/2020,Colorado,0,0,0,0
03/12/2020,Florida,31,5,2,0
02/18/2020,Massachusetts,1,0,0,0
06/07/2020,Florida,62416,1170,2700,12
01/15/2021,Ohio,814442,7149,10057,67
08/23/2020,Texas,577537,4398,13914,108
08/18/2020,West Virginia,8731,99,164,4
04/08/2020,Utah,1916,112,13,0
11/28/2020,West Virginia,45845,799,718,6
04/12/2020,Georgia,12203,157,447,15
06/08/2020,Ohio,38837,361,2404,27
12/18/2020,Oklahoma,282216,3673,3821,43
12/26/2020,Arkansas,213969,702,3441,3
01/31/2020,Alaska,0,0,0,0
03/16/2021,Alaska,58258,101,302,0
07/07/2020,Tennessee,53514,1359,665,12
02/10/2020,South Dakota,0,0,0,0
02/01/2020,Pennsylvania,0,0,0,0
04/14/2020,Florida,20984,590,571,72
04/10/2020,Ohio,5878,366,231,18
11/09/2020,Oklahoma,157620,3736,2141,24
07/07/2020,Colorado,34664,407,1696,5
03/15/2020,Alaska,1,0,0,0
07/12/2020,Florida,266119,15135,4242,45
02/21/2020,Ohio,0,0,0,0
02/19/2020,Marshall Islands,0,0,0,0
10/23/2020,Northern Mariana Islands,88,0,2,0
12/12/2020,Pennsylvania,481118,11084,12436,201
08/23/2020,Northern Mariana Islands,54,0,2,0
12/30/2020,Georgia,654743,9053,10846,67
02/09/2021,Georgia,947416,3721,15301,171
06/06/2020,Colorado,27848,233,1527,3
02/19/2021,Oklahoma,427311,607,6417,16
06/09/2020,Massachusetts,103889,263,7408,55
02/28/2021,American Samoa,4,0,0,0
02/25/2020,Massachusetts,1,0,0,0
06/02/2020,Texas,66568,1688,1964,28
09/17/2020,Florida,666507,3273,13086,147
07/11/2020,Georgia,115157,3201,2996,31
03/11/2021,Puerto Rico,102407,356,2073,2
03/14/2021,Colorado,443968,1215,6038,2
08/02/2020,Florida,481668,7047,7084,62
02/05/2020,South Dakota,0,0,0,0
05/12/2020,South Dakota,3663,49,39,5
07/14/2020,Pennsylvania,97665,994,6957,26
03/06/2020,Puerto Rico,0,0,0,0
04/13/2020,Tennessee,5610,302,109,8
05/22/2020,Arkansas,5612,154,113,3
12/15/2020,Iowa,258599,1267,3340,67
10/12/2020,South Dakota,28925,361,288,2
11/11/2020,West Virginia,30201,885,553,7
01/01/2021,Hawaii,21258,232,287,1
07/06/2020,Arkansas,24253,439,292,5
04/17/2020,Republic of Palau,0,0,0,0
07/21/2020,Hawaii,1409,17,24,0
12/06/2020,Hawaii,18266,97,260,1
06/25/2020,Utah,19816,631,168,3
05/02/2020,New Mexico,3732,219,139,8
09/29/2020,Kansas,58629,0,637,0
12/11/2020,Georgia,531593,6191,10031,56
05/04/2020,Florida,36897,928,1399,0
08/13/2020,Florida,551232,6192,8913,148
04/19/2020,Texas,18923,663,646,28
10/21/2020,Texas,838809,5252,18348,92
12/30/2020,South Dakota,98720,562,1464,18
02/18/2020,Puerto Rico,0,0,0,0
10/20/2020,West Virginia,20519,226,408,9
02/14/2020,Massachusetts,1,0,0,0
05/09/2020,American Samoa,0,0,0,0
08/23/2020,Puerto Rico,30618,722,390,0
05/30/2020,Arkansas,7013,236,133,1
02/13/2020,Ohio,0,0,0,0
01/18/2021,Colorado,376171,1190,5386,7
07/27/2020,Oklahoma,40514,846,632,12
11/06/2020,Puerto Rico,71455,936,862,0
06/05/2020,Texas,71613,1693,2040,24
01/18/2021,Tennessee,687751,2430,8430,39
03/10/2020,Kansas,1,0,0,0
02/24/2020,Georgia,0,0,0,0
03/20/2020,Utah,102,34,0,0
05/26/2020,Colorado,24503,277,1350,19
11/16/2020,Tennessee,318888,7951,3923,30
01/28/2021,West Virginia,118562,787,1983,30
03/23/2020,Ohio,442,91,6,3
11/05/2020,Massachusetts,170594,1761,10067,23
05/09/2020,Georgia,30670,307,1404,42
05/23/2020,Colorado,23937,482,1327,4
02/05/2021,Oklahoma,417040,1452,6156,27
06/29/2020,Texas,153011,4288,3164,91
07/02/2020,Utah,23921,535,183,8
10/26/2020,Georgia,377553,1346,7827,18
09/26/2020,Puerto Rico,46304,891,644,2
11/24/2020,Arkansas,148312,2122,2405,18
04/13/2020,Iowa,1710,123,43,2
02/03/2020,South Dakota,0,0,0,0
12/19/2020,Alaska,42235,330,183,1
04/26/2020,Florida,30680,684,1074,19
11/24/2020,Massachusetts,213956,2225,10527,20
02/26/2020,New Mexico,0,0,0,0
11/02/2020,Iowa,132123,1762,1741,24
01/23/2021,Utah,334889,1771,1582,11
10/06/2020,Oklahoma,101582,1248,1438,17
04/03/2020,Utah,1246,81,7,0
11/20/2020,Oklahoma,195150,3601,2512,39
03/05/2021,Ohio,976230,1750,17656,467
11/22/2020,Puerto Rico,48200,741,1032,15
03/31/2021,Florida,2019500,5146,33425,87
04/28/2020,New Mexico,2974,151,110,6
09/09/2020,Kansas,47410,496,495,10
03/18/2020,Oklahoma,665,94,1,1
01/04/2021,Puerto Rico,79319,514,1562,7
08/02/2020,Ohio,93031,944,3529,14
05/23/2020,New Mexico,6795,170,308,6
02/10/2020,American Samoa,0,0,0,0
12/16/2020,Hawaii,19281,104,276,4
04/04/2021,Florida,2042881,4677,33674,22
02/25/2021,Northern Mariana Islands,143,0,2,0
10/27/2020,Oklahoma,127957,1173,1827,18
01/22/2020,New Mexico,0,0,0,0
03/08/2021,Georgia,1024931,1444,17948,42
10/06/2020,Marshall Islands,0,0,0,0
10/11/2020,Colorado,78461,819,2113,1
11/23/2020,Utah,179420,2244,797,4
12/10/2020,Republic of Palau,0,0,0,0
03/18/2021,Marshall Islands,4,0,0,0
11/01/2020,Massachusetts,165556,1139,9996,22
03/19/2020,Tennessee,154,56,0,0
04/29/2020,Puerto Rico,1433,33,86,0
02/22/2020,New Mexico,0,0,0,0
06/18/2020,Iowa,24854,393,680,7
10/24/2020,Florida,766305,4381,16417,77
09/27/2020,Ohio,150809,800,4741,1
02/26/2020,Republic of Palau,0,0,0,0
03/05/2021,Texas,2678295,6853,46528,95
01/06/2021,West Virginia,94678,1516,1481,39
09/26/2020,Colorado,68510,584,2040,3
05/07/2020,Republic of Palau,0,0,0,0
05/24/2020,Iowa,17250,352,454,9
07/04/2020,Texas,191790,8258,3763,147
06/20/2020,Hawaii,798,10,17,0
03/23/2020,Tennessee,615,110,2,0
12/26/2020,South Dakota,96963,417,1446,16
09/03/2020,Northern Mariana Islands,57,0,2,0
03/25/2020,New Mexico,112,12,1,1
10/17/2020,Kansas,70855,0,859,0
03/19/2021,Georgia,1042417,1600,18464,44
04/16/2020,Tennessee,6262,426,141,7
05/31/2020,Utah,9944,256,113,1
03/29/2020,Hawaii,230,31,0,0
04/21/2020,Northern Mariana Islands,14,0,2,2
03/20/2021,Massachusetts,587798,1880,16706,29
05/17/2020,Utah,7305,139,80,1
02/03/2020,Tennessee,0,0,0,0
08/24/2020,Florida,596511,2224,10397,72
11/29/2020,Ohio,414432,7729,6399,21
07/13/2020,South Dakota,7524,25,109,0
11/07/2020,Puerto Rico,38100,-33355,872,10
03/03/2021,Georgia,1014542,2735,17625,145
08/13/2020,South Dakota,9897,82,148,1
08/05/2020,Northern Mariana Islands,47,1,2,0
02/04/2020,Ohio,0,0,0,0
05/27/2020,Arkansas,6277,97,120,1
06/28/2020,Georgia,77596,2186,2778,2
04/08/2020,Massachusetts,16567,1365,433,77
02/24/2021,Marshall Islands,4,0,0,0
02/21/2021,Ohio,953767,1461,16816,67
08/29/2020,Puerto Rico,32848,298,434,6
08/09/2020,Ohio,100848,879,3669,1
03/14/2021,Georgia,1033786,819,18215,-1
06/02/2020,West Virginia,2056,28,78,2
01/16/2021,Colorado,373483,2025,5363,20
05/04/2020,Ohio,20474,560,1056,18
05/18/2020,Texas,48693,909,1578,22
02/02/2020,Republic of Palau,0,0,0,0
05/24/2020,Georgia,41090,724,1827,13
06/07/2020,South Dakota,5438,71,65,0
04/05/2021,Arkansas,331098,44,5648,5
04/07/2020,Northern Mariana Islands,8,0,0,0
11/26/2020,Tennessee,352376,4404,4519,53
04/29/2020,Marshall Islands,0,0,0,0
03/07/2020,Hawaii,1,0,0,0
03/15/2021,Pennsylvania,967598,1388,24587,1
05/02/2020,Georgia,26557,381,1174,7
04/30/2020,Massachusetts,62205,1940,3562,157
01/28/2021,Pennsylvania,824405,6036,21303,198
11/26/2020,Massachusetts,217180,0,10580,0
07/23/2020,West Virginia,5550,89,103,1
07/11/2020,Florida,250984,10274,4197,95
01/10/2021,Georgia,757045,8193,11458,1
11/11/2020,Ohio,267356,5874,5623,76
01/08/2021,Hawaii,22372,239,301,4
09/30/2020,Oklahoma,94909,1304,1359,12
05/22/2020,Iowa,16504,334,424,17
02/22/2020,Colorado,0,0,0,0
03/11/2021,New Mexico,187720,233,3845,6
03/12/2020,Arkansas,6,5,0,0
02/21/2021,Florida,1834708,4935,29906,93
12/18/2020,South Dakota,93772,575,1329,28
01/15/2021,New Mexico,161805,1262,2874,38
04/27/2020,Hawaii,598,1,16,2
05/18/2020,Alaska,399,3,10,0
04/07/2020,Massachusetts,15202,1365,356,96
06/22/2020,Utah,18135,310,160,2
03/06/2020,South Dakota,0,0,0,0
02/27/2020,Hawaii,0,0,0,0
12/16/2020,Arkansas,191504,2306,3074,58
03/20/2020,New Mexico,43,8,0,0
11/19/2020,Northern Mariana Islands,103,0,2,0
09/08/2020,Kansas,46914,0,485,0
08/28/2020,Georgia,275134,2678,5471,78
06/05/2020,Northern Mariana Islands,26,0,2,0
08/24/2020,Ohio,115651,849,3986,8
03/17/2020,Georgia,283,43,1,0
04/24/2020,Northern Mariana Islands,14,0,2,0
11/07/2020,Oklahoma,151607,2431,2090,21
04/01/2020,Ohio,2547,348,65,10
08/25/2020,Massachusetts,126188,349,8961,12
12/02/2020,Utah,202220,4004,906,16
03/31/2021,Pennsylvania,1024857,4557,25093,44
04/07/2020,Puerto Rico,573,60,23,2
03/21/2020,West Virginia,12,4,0,0
10/27/2020,Northern Mariana Islands,92,0,2,0
03/15/2021,Utah,378600,221,2027,0
12/24/2020,South Dakota,96546,506,1430,41
12/12/2020,West Virginia,62151,1514,966,28
06/25/2020,Texas,131917,5996,2827,66
02/29/2020,Oklahoma,35,3,0,0
06/17/2020,South Dakota,6050,84,78,1
12/06/2020,New Mexico,108088,1232,1749,11
04/18/2020,West Virginia,825,50,18,2
01/13/2021,West Virginia,104392,1189,1671,37
06/07/2020,Hawaii,663,1,17,0
03/09/2021,Tennessee,785242,1338,11588,32
11/12/2020,Oklahoma,168991,4048,2220,26
11/17/2020,Kansas,122741,0,1266,0
09/05/2020,South Dakota,14889,293,173,3
03/31/2020,Massachusetts,6620,868,89,33
07/26/2020,New Mexico,19042,254,614,7
10/03/2020,Tennessee,199595,1192,2560,45
08/22/2020,Massachusetts,125268,109,8921,20
02/26/2020,Georgia,0,0,0,0
07/06/2020,Northern Mariana Islands,31,0,2,0
02/21/2021,Utah,366735,701,1852,10
01/03/2021,Ohio,721481,6808,9076,59
04/26/2020,Oklahoma,4004,57,226,9
03/08/2021,Colorado,437187,585,5990,1
01/24/2021,Marshall Islands,4,0,0,0
01/30/2021,Arkansas,294387,1824,4838,7
02/04/2020,Georgia,0,0,0,0
05/27/2020,Florida,52634,379,2319,60
01/08/2021,Oklahoma,355707,3250,4901,55
07/09/2020,Iowa,33243,734,740,5
09/30/2020,Iowa,88830,1199,1346,20
02/03/2020,Puerto Rico,0,0,0,0
11/25/2020,Arkansas,150277,1965,2425,20
05/09/2020,Pennsylvania,55316,1078,3688,72
02/13/2021,Tennessee,756071,1792,10902,9
10/07/2020,Arkansas,88880,809,1485,16
03/09/2021,Kansas,296451,0,4816,0
10/04/2020,Puerto Rico,51305,640,695,9
02/10/2020,Alaska,0,0,0,0
12/22/2020,Ohio,637032,7678,8252,130
05/08/2020,Florida,39199,371,1669,69
01/26/2020,West Virginia,0,0,0,0
12/27/2020,Kansas,209689,0,2507,0
10/07/2020,Massachusetts,143764,509,9550,19
05/19/2020,Florida,46944,502,2052,55
08/31/2020,West Virginia,10250,140,214,1
05/21/2020,Puerto Rico,2913,47,126,1
02/23/2021,Texas,2606275,11809,45400,139
03/24/2021,Kansas,300927,802,4881,31
02/17/2020,Ohio,0,0,0,0
01/25/2021,Iowa,313515,583,4488,0
03/21/2020,Northern Mariana Islands,0,0,0,0
02/25/2020,Pennsylvania,0,0,0,0
07/05/2020,Marshall Islands,0,0,0,0
07/14/2020,Georgia,125091,3573,3054,28
04/24/2020,Arkansas,2810,345,47,2
03/06/2020,Arkansas,0,0,0,0
09/02/2020,Northern Mariana Islands,57,0,2,0
11/06/2020,Oklahoma,149176,3084,2069,26
12/29/2020,Iowa,277247,1364,3812,67
08/01/2020,Colorado,47267,458,1844,6
04/11/2020,American Samoa,0,0,0,0
06/05/2020,Oklahoma,8426,232,374,3
05/10/2020,Marshall Islands,0,0,0,0
09/24/2020,South Dakota,20097,463,210,8
07/07/2020,Florida,210594,7218,3841,63
01/30/2021,Hawaii,25051,109,404,0
08/23/2020,Ohio,114802,637,3978,3
02/05/2021,Ohio,914530,3683,11571,62
07/30/2020,Iowa,44039,759,857,12
01/22/2021,South Dakota,106716,316,1684,11
02/05/2021,South Dakota,108944,131,1798,10
06/18/2020,Georgia,60707,1023,2605,30
03/28/2020,Utah,588,122,2,0
10/22/2020,Texas,845100,6291,18435,87
03/17/2021,Tennessee,795963,1826,11658,8
12/20/2020,American Samoa,3,0,0,0
03/29/2020,Colorado,2307,246,47,3
02/15/2021,Alaska,54282,0,280,0
10/18/2020,Oklahoma,115787,919,1637,18
04/07/2020,South Dakota,320,32,6,2
01/17/2021,American Samoa,3,0,0,0
06/02/2020,Colorado,26788,211,1474,16
09/13/2020,Alaska,6278,62,44,0
03/08/2020,Alaska,0,0,0,0
09/07/2020,New Mexico,26144,37,807,4
03/03/2020,Alaska,0,0,0,0
02/24/2020,New Mexico,0,0,0,0
03/19/2020,Puerto Rico,2,0,0,0
03/14/2021,Ohio,989191,893,18036,0
07/20/2020,Puerto Rico,12940,479,180,0
11/29/2020,Puerto Rico,52545,842,1106,23
07/04/2020,Georgia,93772,2728,2857,1
07/14/2020,Massachusetts,112130,303,8340,10
03/14/2020,American Samoa,0,0,0,0
02/16/2021,Florida,1803893,6165,29154,220
04/18/2020,Pennsylvania,31070,1628,836,80
03/20/2020,Alaska,12,3,0,0
03/06/2020,Marshall Islands,0,0,0,0
11/29/2020,Iowa,227963,1705,2376,16
07/10/2020,Tennessee,59546,1955,723,13
04/14/2020,Tennessee,5823,213,124,15
03/11/2020,New Mexico,3,3,0,0
06/22/2020,American Samoa,0,0,0,0
07/27/2020,Arkansas,39447,824,408,7
06/16/2020,Arkansas,13191,274,188,6
09/20/2020,Hawaii,11423,55,120,0
08/30/2020,Ohio,122262,922,4128,2
08/29/2020,Florida,612206,3132,11105,148
01/28/2021,South Dakota,107795,187,1763,24
09/03/2020,Kansas,43940,0,458,0
04/16/2020,Florida,22674,809,668,54
04/10/2021,Republic of Palau,0,0,0,0
01/23/2020,West Virginia,0,0,0,0
08/02/2020,Georgia,197628,3162,3840,15
12/23/2020,Kansas,209689,5089,2507,59
06/04/2020,Massachusetts,102063,471,7201,189
01/09/2021,Texas,1938551,23290,34044,372
04/25/2020,Pennsylvania,40049,1397,1537,45
02/05/2020,American Samoa,0,0,0,0
03/01/2020,American Samoa,0,0,0,0
04/15/2020,South Dakota,1168,0,6,0
11/24/2020,Kansas,142059,0,1456,0
12/29/2020,Massachusetts,356319,3659,12166,58
07/12/2020,Hawaii,1217,20,19,0
05/03/2020,Georgia,26841,284,1178,4
01/24/2021,Tennessee,708717,2841,8859,40
05/18/2020,South Dakota,4027,40,44,0
08/15/2020,Texas,528838,8245,12867,163
02/01/2020,Tennessee,0,0,0,0
04/18/2020,Massachusetts,36372,1970,1560,156
01/27/2021,West Virginia,117775,797,1953,25
08/18/2020,New Mexico,23579,79,723,5
03/30/2020,Kansas,368,49,8,2
01/13/2021,South Dakota,104195,452,1604,19
09/10/2020,Republic of Palau,0,0,0,0
08/01/2020,West Virginia,6735,93,116,0
12/08/2020,Kansas,174025,0,1856,0
04/21/2020,Puerto Rico,1213,0,62,0
03/15/2021,South Dakota,114649,26,1912,0
01/23/2021,Arkansas,282995,1613,4563,14
10/14/2020,Georgia,356669,1576,7470,16
06/08/2020,Arkansas,9740,314,155,1
05/19/2020,Oklahoma,6421,110,324,3
01/25/2020,Alaska,0,0,0,0
10/23/2020,Tennessee,241513,3606,3076,65
04/02/2020,Iowa,614,65,11,2
01/13/2021,Utah,314817,5188,1449,27
09/08/2020,Alaska,5833,35,42,0
04/06/2021,Kansas,303227,0,4927,0
12/08/2020,Tennessee,414749,6019,5109,100
03/14/2021,Kansas,297748,0,4824,0
02/25/2020,Northern Mariana Islands,0,0,0,0
06/01/2020,West Virginia,2028,18,76,1
10/02/2020,Massachusetts,141110,753,9483,10
03/02/2021,Pennsylvania,935834,2564,24100,74
08/28/2020,New Mexico,25042,122,767,3
07/02/2020,Tennessee,46890,1575,620,11
03/08/2020,Texas,5,0,0,0
10/06/2020,Arkansas,88071,641,1469,23
09/11/2020,Texas,653356,3547,15667,78
03/31/2020,Alaska,133,14,3,0
03/18/2020,American Samoa,0,0,0,0
03/09/2020,Massachusetts,28,0,0,0
02/16/2021,West Virginia,128117,228,2216,4
03/27/2020,Northern Mariana Islands,0,0,0,0
01/26/2020,Kansas,0,0,0,0
05/27/2020,Republic of Palau,0,0,0,0
09/23/2020,Texas,719599,3392,16468,63
06/05/2020,Ohio,37758,476,2355,16
04/17/2020,Florida,24066,1392,726,58
08/11/2020,Iowa,49329,255,940,7
04/15/2020,Tennessee,5836,13,134,10
12/22/2020,Kansas,204600,0,2448,0
08/06/2020,Georgia,210160,3364,4026,42
01/13/2021,New Mexico,159119,1145,2807,13
03/04/2020,New Mexico,0,0,0,0
02/26/2020,Iowa,0,0,0,0
06/08/2020,Northern Mariana Islands,28,0,2,0
12/02/2020,Republic of Palau,0,0,0,0
02/21/2021,New Mexico,182789,314,3624,14
09/13/2020,South Dakota,16638,201,184,1
11/15/2020,Florida,872810,9820,17518,29
03/04/2021,Hawaii,26852,55,438,0
08/30/2020,American Samoa,0,0,0,0
03/02/2021,Puerto Rico,100765,30,2048,8
03/25/2020,Marshall Islands,0,0,0,0
12/18/2020,Ohio,605862,9684,7967,73
10/15/2020,Iowa,103638,1193,1506,8
04/08/2021,Kansas,303767,0,4932,0
09/14/2020,Iowa,74935,429,1224,6
02/22/2020,West Virginia,0,0,0,0
02/06/2021,Colorado,404255,1541,5721,17
10/28/2020,Hawaii,14834,119,213,-1
09/25/2020,South Dakota,20554,457,216,6
12/29/2020,Kansas,216062,0,2548,0
05/11/2020,New Mexico,5069,206,208,8
01/24/2020,Oklahoma,0,0,0,0
03/13/2020,American Samoa,0,0,0,0
10/02/2020,Colorado,71898,680,2057,3
03/29/2020,Iowa,336,38,4,1
01/17/2021,South Dakota,105544,266,1656,23
10/19/2020,Puerto Rico,58643,693,769,0
02/23/2020,Alaska,0,0,0,0
05/10/2020,Pennsylvania,56611,1295,3707,19
03/24/2020,Alaska,42,6,1,1
11/24/2020,Hawaii,17198,56,231,0
11/07/2020,Utah,130235,2956,658,9
02/12/2020,Puerto Rico,0,0,0,0
12/09/2020,Hawaii,18470,73,264,4
07/18/2020,Alaska,1795,62,18,1
10/18/2020,Alaska,10980,220,67,0
03/09/2021,Massachusetts,570877,1006,16331,20
04/07/2021,Alaska,61695,215,309,0
06/24/2020,American Samoa,0,0,0,0
01/06/2021,Massachusetts,395948,6419,12771,99
02/24/2021,Georgia,994061,3240,17064,137
03/21/2021,Colorado,450630,802,6073,5
01/30/2020,Arkansas,0,0,0,0
10/31/2020,Ohio,215697,2915,5301,10
12/24/2020,Colorado,319530,3030,4550,88
03/30/2021,Arkansas,330186,178,5616,15
09/20/2020,Northern Mariana Islands,69,1,2,0
06/24/2020,Oklahoma,16078,591,419,4
02/16/2021,South Dakota,110593,217,1844,0
03/18/2020,Utah,40,11,0,0
03/26/2021,Hawaii,28277,117,456,1
07/20/2020,American Samoa,0,0,0,0
07/27/2020,American Samoa,0,0,0,0
10/26/2020,Massachusetts,158232,1216,9865,17
03/25/2021,Puerto Rico,105226,260,2106,3
09/25/2020,Texas,728552,4633,16614,70
03/26/2021,Colorado,456302,1409,6086,4
04/25/2020,Puerto Rico,1416,0,69,0
02/19/2020,Tennessee,0,0,0,0
09/11/2020,Massachusetts,132098,443,9179,14
04/12/2020,New Mexico,1245,71,26,6
09/21/2020,Hawaii,11487,64,120,0
01/17/2021,Georgia,815995,6332,12296,5
12/30/2020,Texas,1737447,21469,30901,292
09/06/2020,Marshall Islands,0,0,0,0
02/23/2020,West Virginia,0,0,0,0
04/26/2020,Georgia,22494,271,912,15
07/21/2020,West Virginia,5199,57,101,1
10/31/2020,West Virginia,24460,470,457,6
12/10/2020,Alaska,37962,620,154,5
01/28/2020,Oklahoma,0,0,0,0
05/25/2020,Pennsylvania,68637,451,5152,13
06/20/2020,Oklahoma,14036,373,409,4
07/04/2020,Puerto Rico,7922,135,155,0
02/13/2020,Republic of Palau,0,0,0,0
04/07/2020,Oklahoma,2342,97,94,7
02/02/2021,American Samoa,3,0,0,0
02/27/2021,Massachusetts,558770,1516,15952,41
04/06/2020,Puerto Rico,513,38,21,1
10/22/2020,American Samoa,0,0,0,0
06/21/2020,South Dakota,6297,72,81,0
04/07/2021,Colorado,472167,1913,6139,7
02/16/2021,Massachusetts,541598,967,15465,49
11/19/2020,Florida,901234,8882,17810,79
08/15/2020,Ohio,107674,1117,3824,40
09/14/2020,Ohio,138484,1079,4419,4
08/04/2020,Oklahoma,45512,685,717,16
04/02/2020,American Samoa,0,0,0,0
11/01/2020,Ohio,219000,3303,5303,2
07/14/2020,Tennessee,66788,1514,767,18
05/30/2020,Texas,62338,1332,1902,32
10/13/2020,Arkansas,94167,680,1611,25
05/04/2020,Oklahoma,4863,123,275,8
10/01/2020,Alaska,7948,124,57,1
02/13/2020,Hawaii,0,0,0,0
04/13/2020,Pennsylvania,24199,1366,524,17
11/04/2020,American Samoa,0,0,0,0
11/29/2020,Hawaii,17627,54,242,4
01/27/2020,Northern Mariana Islands,0,0,0,0
04/08/2020,Puerto Rico,620,47,24,1
02/15/2021,Colorado,414369,533,5826,2
05/13/2020,Georgia,33331,558,1505,41
08/06/2020,Kansas,29717,0,368,0
06/26/2020,Northern Mariana Islands,30,0,2,0
03/22/2020,Oklahoma,940,60,10,3
07/07/2020,Massachusetts,110338,201,8213,15
02/15/2021,Pennsylvania,896860,1945,23119,23
09/11/2020,Ohio,135326,1240,4403,49
04/17/2020,Georgia,16716,908,661,37
08/16/2020,Georgia,243529,1889,4702,129
09/19/2020,Massachusetts,135035,569,9293,26
01/17/2021,Colorado,374981,1498,5379,16
10/05/2020,Kansas,62708,1597,706,8
09/05/2020,Alaska,5679,93,42,2
11/21/2020,Hawaii,16919,153,229,7
03/15/2020,Arkansas,16,4,0,0
02/20/2021,Georgia,983747,3336,16742,132
11/11/2020,Tennessee,293381,3632,3761,89
05/04/2020,Tennessee,13571,328,219,9
10/26/2020,Oklahoma,126784,1425,1809,14
02/29/2020,Arkansas,0,0,0,0
05/22/2020,Florida,49451,776,2190,46
09/23/2020,Utah,66497,1453,442,-1
04/17/2020,Colorado,9047,465,391,18
02/14/2021,Oklahoma,424703,340,6337,14
07/14/2020,Oklahoma,31136,1036,505,10
03/04/2021,Puerto Rico,101066,199,2056,3
01/18/2021,Massachusetts,461431,3224,13632,52
06/02/2020,New Mexico,8024,224,367,5
06/16/2020,Marshall Islands,0,0,0,0
04/13/2020,Puerto Rico,903,6,45,1
09/02/2020,Utah,53603,453,415,7
11/02/2020,Arkansas,113641,584,1985,27
03/15/2021,New Mexico,188488,177,3853,1
03/29/2020,Massachusetts,4955,698,48,4
04/18/2020,Utah,2946,141,25,2
01/10/2021,Colorado,361148,2201,5208,18
03/26/2021,Utah,383713,453,2091,3
02/11/2020,Northern Mariana Islands,0,0,0,0
01/30/2020,Kansas,0,0,0,0
12/30/2020,Hawaii,20851,104,283,0
09/07/2020,Texas,640370,2060,15357,68
09/15/2020,Ohio,139485,1001,4506,87
06/28/2020,Puerto Rico,7250,61,153,0
07/30/2020,Florida,456105,9854,6586,253
05/14/2020,Florida,43210,808,1875,48
04/29/2020,Arkansas,3192,71,59,7
06/22/2020,Georgia,65944,1271,2648,5
08/29/2020,American Samoa,0,0,0,0
10/25/2020,Oklahoma,125359,958,1795,17
02/04/2020,Texas,0,0,0,0
11/20/2020,Texas,1168925,13795,22407,174
08/27/2020,Marshall Islands,0,0,0,0
04/06/2020,Northern Mariana Islands,8,0,0,0
07/15/2020,Florida,297876,10087,4521,112
09/11/2020,Puerto Rico,37092,511,535,12
08/15/2020,Puerto Rico,26006,311,335,6
02/02/2021,Ohio,902736,3657,11336,106
05/26/2020,Florida,52255,509,2259,7
02/07/2020,Utah,0,0,0,0
06/01/2020,American Samoa,0,0,0,0
01/08/2021,Tennessee,640606,6369,7618,126
02/04/2020,South Dakota,0,0,0,0
04/30/2020,Tennessee,10735,603,199,7
03/29/2021,Georgia,1056421,1165,18962,36
03/08/2020,Oklahoma,114,19,0,0
03/29/2021,West Virginia,140991,378,2638,4
04/25/2020,Alaska,339,0,9,0
